# Item:  0
# File:  C:\Users\rwiuf\Dropbox\DTU\34029 Fagprojekt\Report\Project-Graphene\VNL\PythonScripts\Lennard-Jones\Z2\SheetVib.hdf5
# Title: SheetVib.hdf5 - VibrationalMode_0
# Type:  VibrationalMode
+------------------------------------------------------------------------------+
| Vibrational Mode Report                                                      |
| ---------------------------------------------------------------------------- |
| K-point = [0.000100, 0.000100, 0.000000]   (fractional)                      |
+------------------------------------------------------------------------------+
  Mode index         Energy           Wavenumber
+------------------------------------------------------------------------------+
   Mode 222:        16.31 meV        131.54 cm^-1    (eigenmode available)
   Mode 223:        16.32 meV        131.60 cm^-1    (eigenmode available)
   Mode 224:        16.33 meV        131.71 cm^-1    (eigenmode available)
   Mode 225:        16.34 meV        131.78 cm^-1    (eigenmode available)
   Mode 226:        16.36 meV        131.94 cm^-1    (eigenmode available)
   Mode 227:        16.36 meV        131.95 cm^-1    (eigenmode available)
   Mode 228:        16.36 meV        131.98 cm^-1    (eigenmode available)
   Mode 229:        16.39 meV        132.17 cm^-1    (eigenmode available)
   Mode 230:        16.42 meV        132.48 cm^-1    (eigenmode available)
   Mode 231:        16.52 meV        133.21 cm^-1    (eigenmode available)
   Mode 232:        16.53 meV        133.34 cm^-1    (eigenmode available)
   Mode 233:        16.54 meV        133.39 cm^-1    (eigenmode available)
   Mode 234:        16.55 meV        133.52 cm^-1    (eigenmode available)
   Mode 235:        16.56 meV        133.53 cm^-1    (eigenmode available)
   Mode 236:        16.60 meV        133.88 cm^-1    (eigenmode available)
   Mode 237:        16.76 meV        135.19 cm^-1    (eigenmode available)
   Mode 238:        16.79 meV        135.42 cm^-1    (eigenmode available)
   Mode 239:        16.82 meV        135.68 cm^-1    (eigenmode available)
   Mode 240:        16.83 meV        135.78 cm^-1    (eigenmode available)
   Mode 241:        16.85 meV        135.90 cm^-1    (eigenmode available)
   Mode 242:        16.86 meV        136.02 cm^-1    (eigenmode available)
   Mode 243:        16.90 meV        136.27 cm^-1    (eigenmode available)
   Mode 244:        16.90 meV        136.34 cm^-1    (eigenmode available)
   Mode 245:        16.95 meV        136.70 cm^-1    (eigenmode available)
   Mode 246:        16.96 meV        136.78 cm^-1    (eigenmode available)
   Mode 247:        17.02 meV        137.26 cm^-1    (eigenmode available)
   Mode 248:        17.12 meV        138.11 cm^-1    (eigenmode available)
   Mode 249:        17.38 meV        140.18 cm^-1    (eigenmode available)
   Mode 250:        17.43 meV        140.58 cm^-1    (eigenmode available)
   Mode 251:        17.43 meV        140.60 cm^-1    (eigenmode available)
   Mode 252:        17.43 meV        140.61 cm^-1    (eigenmode available)
   Mode 253:        17.44 meV        140.63 cm^-1    (eigenmode available)
   Mode 254:        17.45 meV        140.71 cm^-1    (eigenmode available)
   Mode 255:        17.46 meV        140.83 cm^-1    (eigenmode available)
   Mode 256:        17.47 meV        140.91 cm^-1    (eigenmode available)
   Mode 257:        17.50 meV        141.18 cm^-1    (eigenmode available)
   Mode 258:        17.52 meV        141.32 cm^-1    (eigenmode available)
   Mode 259:        17.53 meV        141.40 cm^-1    (eigenmode available)
   Mode 260:        17.54 meV        141.48 cm^-1    (eigenmode available)
   Mode 261:        17.67 meV        142.48 cm^-1    (eigenmode available)
   Mode 262:        17.67 meV        142.54 cm^-1    (eigenmode available)
   Mode 263:        17.68 meV        142.56 cm^-1    (eigenmode available)
   Mode 264:        17.68 meV        142.63 cm^-1    (eigenmode available)
   Mode 265:        17.69 meV        142.68 cm^-1    (eigenmode available)
   Mode 266:        17.69 meV        142.70 cm^-1    (eigenmode available)
   Mode 267:        17.71 meV        142.87 cm^-1    (eigenmode available)
   Mode 268:        17.83 meV        143.83 cm^-1    (eigenmode available)
   Mode 269:        17.84 meV        143.86 cm^-1    (eigenmode available)
   Mode 270:        17.87 meV        144.15 cm^-1    (eigenmode available)
   Mode 271:        17.87 meV        144.17 cm^-1    (eigenmode available)
   Mode 272:        17.88 meV        144.22 cm^-1    (eigenmode available)
   Mode 273:        18.00 meV        145.14 cm^-1    (eigenmode available)
   Mode 274:        18.06 meV        145.63 cm^-1    (eigenmode available)
   Mode 275:        18.08 meV        145.81 cm^-1    (eigenmode available)
   Mode 276:        18.12 meV        146.19 cm^-1    (eigenmode available)
   Mode 277:        18.13 meV        146.19 cm^-1    (eigenmode available)
   Mode 278:        18.14 meV        146.27 cm^-1    (eigenmode available)
   Mode 279:        18.24 meV        147.11 cm^-1    (eigenmode available)
   Mode 280:        18.25 meV        147.22 cm^-1    (eigenmode available)
   Mode 281:        18.25 meV        147.23 cm^-1    (eigenmode available)
   Mode 282:        18.27 meV        147.36 cm^-1    (eigenmode available)
   Mode 283:        18.28 meV        147.40 cm^-1    (eigenmode available)
   Mode 284:        18.28 meV        147.47 cm^-1    (eigenmode available)
   Mode 285:        18.31 meV        147.69 cm^-1    (eigenmode available)
   Mode 286:        18.32 meV        147.72 cm^-1    (eigenmode available)
   Mode 287:        18.33 meV        147.82 cm^-1    (eigenmode available)
   Mode 288:        18.33 meV        147.83 cm^-1    (eigenmode available)
   Mode 289:        18.40 meV        148.38 cm^-1    (eigenmode available)
   Mode 290:        18.41 meV        148.46 cm^-1    (eigenmode available)
   Mode 291:        18.44 meV        148.73 cm^-1    (eigenmode available)
   Mode 292:        18.44 meV        148.74 cm^-1    (eigenmode available)
