# Item:  0
# File:  C:\Users\rwiuf\Dropbox\DTU\34029 Fagprojekt\Report\Project-Graphene\VNL\PythonScripts\VibrationalModes\05DynamicalMatrix\SheetVib.hdf5
# Title: SheetVib.hdf5 - VibrationalMode_0
# Type:  VibrationalMode
+------------------------------------------------------------------------------+
| Vibrational Mode Report                                                      |
| ---------------------------------------------------------------------------- |
| K-point = [0.000100, 0.000100, 0.000000]   (fractional)                      |
+------------------------------------------------------------------------------+
  Mode index         Energy           Wavenumber
+------------------------------------------------------------------------------+
   Mode 201:        45.80 meV        369.42 cm^-1    (eigenmode available)
   Mode 202:        45.80 meV        369.42 cm^-1    (eigenmode available)
   Mode 203:        45.89 meV        370.10 cm^-1    (eigenmode available)
   Mode 204:        46.13 meV        372.04 cm^-1    (eigenmode available)
   Mode 205:        46.97 meV        378.88 cm^-1    (eigenmode available)
   Mode 206:        46.99 meV        379.04 cm^-1    (eigenmode available)
   Mode 207:        46.99 meV        379.04 cm^-1    (eigenmode available)
   Mode 208:        47.14 meV        380.20 cm^-1    (eigenmode available)
   Mode 209:        47.14 meV        380.20 cm^-1    (eigenmode available)
   Mode 210:        47.30 meV        381.51 cm^-1    (eigenmode available)
   Mode 211:        47.36 meV        382.02 cm^-1    (eigenmode available)
   Mode 212:        47.36 meV        382.02 cm^-1    (eigenmode available)
   Mode 213:        47.60 meV        383.90 cm^-1    (eigenmode available)
   Mode 214:        47.67 meV        384.50 cm^-1    (eigenmode available)
   Mode 215:        47.75 meV        385.14 cm^-1    (eigenmode available)
   Mode 216:        47.75 meV        385.14 cm^-1    (eigenmode available)
   Mode 217:        47.87 meV        386.12 cm^-1    (eigenmode available)
   Mode 218:        48.08 meV        387.77 cm^-1    (eigenmode available)
   Mode 219:        48.08 meV        387.77 cm^-1    (eigenmode available)
   Mode 220:        48.57 meV        391.74 cm^-1    (eigenmode available)
   Mode 221:        48.64 meV        392.32 cm^-1    (eigenmode available)
   Mode 222:        48.64 meV        392.32 cm^-1    (eigenmode available)
   Mode 223:        48.69 meV        392.70 cm^-1    (eigenmode available)
   Mode 224:        48.69 meV        392.70 cm^-1    (eigenmode available)
   Mode 225:        48.74 meV        393.11 cm^-1    (eigenmode available)
   Mode 226:        48.84 meV        393.94 cm^-1    (eigenmode available)
   Mode 227:        48.84 meV        393.95 cm^-1    (eigenmode available)
   Mode 228:        49.74 meV        401.18 cm^-1    (eigenmode available)
   Mode 229:        49.74 meV        401.18 cm^-1    (eigenmode available)
   Mode 230:        50.04 meV        403.62 cm^-1    (eigenmode available)
   Mode 231:        50.10 meV        404.09 cm^-1    (eigenmode available)
   Mode 232:        50.10 meV        404.09 cm^-1    (eigenmode available)
   Mode 233:        50.41 meV        406.55 cm^-1    (eigenmode available)
   Mode 234:        50.41 meV        406.55 cm^-1    (eigenmode available)
   Mode 235:        50.60 meV        408.14 cm^-1    (eigenmode available)
   Mode 236:        50.69 meV        408.88 cm^-1    (eigenmode available)
   Mode 237:        50.69 meV        408.88 cm^-1    (eigenmode available)
   Mode 238:        50.80 meV        409.76 cm^-1    (eigenmode available)
   Mode 239:        50.82 meV        409.88 cm^-1    (eigenmode available)
   Mode 240:        50.83 meV        409.99 cm^-1    (eigenmode available)
   Mode 241:        50.83 meV        409.99 cm^-1    (eigenmode available)
   Mode 242:        51.51 meV        415.49 cm^-1    (eigenmode available)
   Mode 243:        51.52 meV        415.50 cm^-1    (eigenmode available)
   Mode 244:        51.61 meV        416.30 cm^-1    (eigenmode available)
   Mode 245:        51.61 meV        416.30 cm^-1    (eigenmode available)
   Mode 246:        51.67 meV        416.78 cm^-1    (eigenmode available)
   Mode 247:        51.99 meV        419.32 cm^-1    (eigenmode available)
   Mode 248:        52.07 meV        419.96 cm^-1    (eigenmode available)
   Mode 249:        52.09 meV        420.11 cm^-1    (eigenmode available)
   Mode 250:        52.09 meV        420.12 cm^-1    (eigenmode available)
   Mode 251:        52.09 meV        420.16 cm^-1    (eigenmode available)
   Mode 252:        52.12 meV        420.40 cm^-1    (eigenmode available)
   Mode 253:        52.12 meV        420.40 cm^-1    (eigenmode available)
   Mode 254:        52.13 meV        420.44 cm^-1    (eigenmode available)
   Mode 255:        52.25 meV        421.44 cm^-1    (eigenmode available)
   Mode 256:        52.25 meV        421.44 cm^-1    (eigenmode available)
   Mode 257:        52.30 meV        421.86 cm^-1    (eigenmode available)
   Mode 258:        52.31 meV        421.87 cm^-1    (eigenmode available)
   Mode 259:        52.45 meV        423.05 cm^-1    (eigenmode available)
   Mode 260:        52.54 meV        423.79 cm^-1    (eigenmode available)
   Mode 261:        52.54 meV        423.79 cm^-1    (eigenmode available)
   Mode 262:        52.62 meV        424.38 cm^-1    (eigenmode available)
   Mode 263:        52.72 meV        425.18 cm^-1    (eigenmode available)
   Mode 264:        52.72 meV        425.19 cm^-1    (eigenmode available)
   Mode 265:        53.47 meV        431.26 cm^-1    (eigenmode available)
   Mode 266:        53.58 meV        432.12 cm^-1    (eigenmode available)
   Mode 267:        53.58 meV        432.12 cm^-1    (eigenmode available)
   Mode 268:        53.69 meV        433.05 cm^-1    (eigenmode available)
   Mode 269:        53.69 meV        433.05 cm^-1    (eigenmode available)
   Mode 270:        53.69 meV        433.05 cm^-1    (eigenmode available)
   Mode 271:        53.69 meV        433.05 cm^-1    (eigenmode available)
   Mode 272:        53.79 meV        433.82 cm^-1    (eigenmode available)
   Mode 273:        53.79 meV        433.82 cm^-1    (eigenmode available)
   Mode 274:        54.17 meV        436.91 cm^-1    (eigenmode available)
   Mode 275:        54.38 meV        438.64 cm^-1    (eigenmode available)
   Mode 276:        54.38 meV        438.64 cm^-1    (eigenmode available)
   Mode 277:        54.54 meV        439.92 cm^-1    (eigenmode available)
   Mode 278:        54.54 meV        439.92 cm^-1    (eigenmode available)
   Mode 279:        54.57 meV        440.13 cm^-1    (eigenmode available)
   Mode 280:        54.60 meV        440.41 cm^-1    (eigenmode available)
   Mode 281:        54.60 meV        440.42 cm^-1    (eigenmode available)
   Mode 282:        54.63 meV        440.66 cm^-1    (eigenmode available)
   Mode 283:        54.72 meV        441.36 cm^-1    (eigenmode available)
   Mode 284:        54.86 meV        442.45 cm^-1    (eigenmode available)
   Mode 285:        54.86 meV        442.45 cm^-1    (eigenmode available)
   Mode 286:        55.46 meV        447.29 cm^-1    (eigenmode available)
   Mode 287:        55.46 meV        447.29 cm^-1    (eigenmode available)
   Mode 288:        55.50 meV        447.61 cm^-1    (eigenmode available)
   Mode 289:        55.50 meV        447.61 cm^-1    (eigenmode available)
   Mode 290:        55.75 meV        449.65 cm^-1    (eigenmode available)
   Mode 291:        55.75 meV        449.66 cm^-1    (eigenmode available)
   Mode 292:        56.09 meV        452.38 cm^-1    (eigenmode available)
   Mode 293:        56.09 meV        452.38 cm^-1    (eigenmode available)
   Mode 294:        56.10 meV        452.48 cm^-1    (eigenmode available)
   Mode 295:        56.18 meV        453.14 cm^-1    (eigenmode available)
   Mode 296:        56.18 meV        453.14 cm^-1    (eigenmode available)
   Mode 297:        56.33 meV        454.36 cm^-1    (eigenmode available)
   Mode 298:        56.43 meV        455.14 cm^-1    (eigenmode available)
   Mode 299:        56.55 meV        456.11 cm^-1    (eigenmode available)
   Mode 300:        56.55 meV        456.12 cm^-1    (eigenmode available)
   Mode 301:        57.17 meV        461.10 cm^-1    (eigenmode available)
   Mode 302:        57.20 meV        461.37 cm^-1    (eigenmode available)
   Mode 303:        57.20 meV        461.38 cm^-1    (eigenmode available)
   Mode 304:        57.68 meV        465.22 cm^-1    (eigenmode available)
   Mode 305:        57.68 meV        465.22 cm^-1    (eigenmode available)
   Mode 306:        57.77 meV        465.92 cm^-1    (eigenmode available)
   Mode 307:        57.77 meV        465.92 cm^-1    (eigenmode available)
   Mode 308:        57.99 meV        467.68 cm^-1    (eigenmode available)
   Mode 309:        58.03 meV        468.06 cm^-1    (eigenmode available)
   Mode 310:        58.24 meV        469.70 cm^-1    (eigenmode available)
   Mode 311:        58.41 meV        471.09 cm^-1    (eigenmode available)
   Mode 312:        58.41 meV        471.09 cm^-1    (eigenmode available)
   Mode 313:        58.83 meV        474.53 cm^-1    (eigenmode available)
   Mode 314:        58.83 meV        474.53 cm^-1    (eigenmode available)
   Mode 315:        58.86 meV        474.71 cm^-1    (eigenmode available)
   Mode 316:        58.86 meV        474.71 cm^-1    (eigenmode available)
   Mode 317:        59.02 meV        476.07 cm^-1    (eigenmode available)
   Mode 318:        59.02 meV        476.07 cm^-1    (eigenmode available)
   Mode 319:        59.93 meV        483.40 cm^-1    (eigenmode available)
   Mode 320:        59.94 meV        483.41 cm^-1    (eigenmode available)
   Mode 321:        59.97 meV        483.68 cm^-1    (eigenmode available)
   Mode 322:        60.31 meV        486.43 cm^-1    (eigenmode available)
   Mode 323:        60.53 meV        488.21 cm^-1    (eigenmode available)
   Mode 324:        60.53 meV        488.22 cm^-1    (eigenmode available)
   Mode 325:        60.60 meV        488.80 cm^-1    (eigenmode available)
   Mode 326:        60.60 meV        488.81 cm^-1    (eigenmode available)
   Mode 327:        60.69 meV        489.48 cm^-1    (eigenmode available)
   Mode 328:        60.69 meV        489.48 cm^-1    (eigenmode available)
   Mode 329:        60.83 meV        490.60 cm^-1    (eigenmode available)
   Mode 330:        61.22 meV        493.75 cm^-1    (eigenmode available)
   Mode 331:        61.63 meV        497.06 cm^-1    (eigenmode available)
   Mode 332:        61.66 meV        497.36 cm^-1    (eigenmode available)
   Mode 333:        61.66 meV        497.36 cm^-1    (eigenmode available)
   Mode 334:        61.98 meV        499.93 cm^-1    (eigenmode available)
   Mode 335:        61.98 meV        499.93 cm^-1    (eigenmode available)
   Mode 336:        61.99 meV        500.00 cm^-1    (eigenmode available)
   Mode 337:        62.01 meV        500.15 cm^-1    (eigenmode available)
   Mode 338:        62.30 meV        502.48 cm^-1    (eigenmode available)
   Mode 339:        62.30 meV        502.49 cm^-1    (eigenmode available)
   Mode 340:        62.56 meV        504.60 cm^-1    (eigenmode available)
   Mode 341:        62.58 meV        504.71 cm^-1    (eigenmode available)
   Mode 342:        62.64 meV        505.25 cm^-1    (eigenmode available)
   Mode 343:        63.35 meV        510.94 cm^-1    (eigenmode available)
   Mode 344:        63.36 meV        511.04 cm^-1    (eigenmode available)
   Mode 345:        63.50 meV        512.16 cm^-1    (eigenmode available)
   Mode 346:        63.50 meV        512.16 cm^-1    (eigenmode available)
   Mode 347:        64.04 meV        516.55 cm^-1    (eigenmode available)
   Mode 348:        64.04 meV        516.55 cm^-1    (eigenmode available)
   Mode 349:        64.57 meV        520.82 cm^-1    (eigenmode available)
   Mode 350:        64.57 meV        520.82 cm^-1    (eigenmode available)
   Mode 351:        65.00 meV        524.29 cm^-1    (eigenmode available)
   Mode 352:        65.16 meV        525.51 cm^-1    (eigenmode available)
   Mode 353:        65.16 meV        525.53 cm^-1    (eigenmode available)
   Mode 354:        65.35 meV        527.09 cm^-1    (eigenmode available)
   Mode 355:        65.41 meV        527.54 cm^-1    (eigenmode available)
   Mode 356:        65.65 meV        529.46 cm^-1    (eigenmode available)
   Mode 357:        65.65 meV        529.47 cm^-1    (eigenmode available)
   Mode 358:        65.88 meV        531.34 cm^-1    (eigenmode available)
   Mode 359:        65.88 meV        531.34 cm^-1    (eigenmode available)
   Mode 360:        66.44 meV        535.86 cm^-1    (eigenmode available)
   Mode 361:        66.44 meV        535.86 cm^-1    (eigenmode available)
   Mode 362:        66.89 meV        539.53 cm^-1    (eigenmode available)
   Mode 363:        66.89 meV        539.53 cm^-1    (eigenmode available)
   Mode 364:        67.23 meV        542.23 cm^-1    (eigenmode available)
   Mode 365:        67.23 meV        542.23 cm^-1    (eigenmode available)
   Mode 366:        67.49 meV        544.31 cm^-1    (eigenmode available)
   Mode 367:        67.62 meV        545.40 cm^-1    (eigenmode available)
   Mode 368:        67.89 meV        547.54 cm^-1    (eigenmode available)
   Mode 369:        67.89 meV        547.54 cm^-1    (eigenmode available)
   Mode 370:        68.80 meV        554.95 cm^-1    (eigenmode available)
   Mode 371:        68.91 meV        555.82 cm^-1    (eigenmode available)
